,order_id,product_id,Sales,Quantity,Discount,Profit
6067,CA-2014-166695,FUR-CH-10000225,518.272,8,0.2,-97.176
6068,CA-2014-166695,FUR-FU-10002191,6.98,1,0.0,3.3504
6069,CA-2014-166695,TEC-MA-10003176,343.2,1,0.2,38.61
6070,CA-2014-167542,OFF-LA-10004093,17.544,3,0.2,5.9211
6071,CA-2012-120901,OFF-ST-10000025,152.688,2,0.2,-26.7204
6072,CA-2012-120901,OFF-FA-10001561,3.488,2,0.2,0.5668
6073,CA-2012-120901,OFF-SU-10001225,5.888,2,0.2,-1.3248
6074,CA-2014-121398,OFF-BI-10001718,153.552,3,0.2,51.8238
6075,CA-2014-121398,OFF-ST-10002756,270.62,2,0.0,2.7062
6076,CA-2013-151561,TEC-AC-10001432,468.9,6,0.0,206.316
6077,CA-2013-151561,TEC-AC-10003399,72.48,2,0.0,30.4416
6078,CA-2013-151561,OFF-SU-10001574,10.95,3,0.0,3.285
6079,CA-2013-151561,FUR-FU-10004864,191.82,3,0.0,61.3824
6080,CA-2014-154676,OFF-ST-10001172,151.056,9,0.2,7.5528
6081,US-2011-165589,FUR-FU-10002396,25.16,5,0.6,-11.322
6082,US-2013-132577,OFF-BI-10004040,6.216,6,0.8,-9.6348
6083,US-2013-132577,OFF-AR-10003481,23.616,9,0.2,2.6568
6084,US-2013-132577,TEC-AC-10000387,24.032,2,0.2,-0.6008
6085,US-2013-132577,OFF-LA-10000262,2.088,1,0.2,0.6786
6086,US-2013-132577,OFF-BI-10003196,4.488,6,0.8,-6.732
6087,CA-2012-114048,FUR-FU-10004351,29.22,3,0.0,12.8568
6088,CA-2012-137281,OFF-PA-10001870,6.48,1,0.0,3.1104
6089,US-2014-162068,OFF-BI-10002813,1.188,2,0.7,-0.99
6090,CA-2014-100111,FUR-CH-10003846,272.646,3,0.1,18.1764
6091,CA-2014-100111,TEC-AC-10002647,212.8,2,0.0,95.76
6092,CA-2014-100111,OFF-PA-10000807,38.52,9,0.0,18.1044
6093,CA-2014-100111,TEC-AC-10001465,72.64,2,0.0,21.792
6094,CA-2014-100111,OFF-ST-10000615,45.4,4,0.0,12.712
6095,CA-2014-100111,OFF-PA-10002713,13.76,2,0.0,6.3296
6096,CA-2014-100111,FUR-CH-10003061,80.991,1,0.1,8.0991
6097,CA-2014-100111,OFF-BI-10000343,11.784,3,0.2,3.9771
6098,CA-2014-100111,OFF-FA-10000304,4.36,2,0.0,1.7876
6099,CA-2014-100111,FUR-CH-10004086,2888.127,11,0.1,609.7157
6100,CA-2014-100111,TEC-PH-10002885,1299.66,2,0.0,350.9082
6101,CA-2014-100111,FUR-CH-10001215,2254.41,5,0.1,375.735
6102,CA-2014-100111,TEC-PH-10000215,104.85,3,0.0,28.3095
6103,CA-2014-100111,TEC-AC-10001998,59.97,3,0.0,20.3898
6104,US-2014-132381,FUR-TA-10002356,314.532,2,0.4,-83.8752
6105,CA-2012-147011,OFF-AR-10002399,13.632,4,0.2,3.5784
6106,CA-2011-120852,OFF-AP-10001563,19.432,2,0.8,-49.5516
6107,CA-2011-120852,TEC-AC-10004510,65.44,5,0.2,-8.18
6108,CA-2013-150007,OFF-LA-10001982,6.0,2,0.2,2.1
6109,CA-2013-150007,OFF-BI-10004141,1.908,3,0.8,-3.2436
6110,CA-2013-124590,FUR-CH-10004495,1474.802,7,0.3,-21.0686
6111,CA-2013-124590,OFF-AP-10002311,110.096,2,0.2,33.0288
6112,CA-2013-124590,OFF-FA-10000585,16.752,6,0.2,5.4444
6113,CA-2013-124590,FUR-CH-10000454,1537.074,9,0.3,0.0
6114,CA-2013-124590,FUR-CH-10003746,449.372,2,0.3,-12.8392
6115,CA-2013-133802,OFF-BI-10003291,41.904,6,0.2,14.1426
6116,US-2013-113677,TEC-PH-10002114,2279.96,4,0.0,592.7896
6117,US-2013-113677,OFF-LA-10001569,14.94,3,0.0,6.8724
6118,CA-2014-143378,TEC-PH-10001425,191.976,3,0.2,19.1976
6119,CA-2014-143378,OFF-AR-10001915,23.832,3,0.2,6.5538
6120,CA-2014-143378,FUR-FU-10004864,409.216,8,0.2,61.3824
6121,CA-2014-143378,FUR-BO-10001972,72.588,2,0.7,-128.2388
6122,CA-2014-152660,OFF-ST-10000532,61.568,2,0.2,4.6176
6123,CA-2012-142139,OFF-PA-10003883,20.96,4,0.2,6.812
6124,CA-2014-145772,TEC-AC-10003038,44.75,5,0.0,8.5025
6125,CA-2014-145772,OFF-PA-10001593,11.96,2,0.0,5.382
6126,CA-2014-145772,OFF-BI-10002049,3.912,1,0.2,1.2714
6127,CA-2013-124100,FUR-CH-10003817,327.996,6,0.1,54.666
6128,US-2011-158400,OFF-BI-10002353,49.408,4,0.2,18.528
6129,CA-2014-162033,TEC-AC-10003116,53.25,3,0.0,20.7675
6130,CA-2014-162033,OFF-FA-10003021,3.76,2,0.0,1.316
6131,CA-2011-163447,FUR-CH-10004477,767.214,14,0.1,161.9674
6132,CA-2014-145737,OFF-PA-10001033,163.96,5,0.2,59.4355
6133,CA-2013-148096,FUR-TA-10004152,161.28,2,0.2,12.096
6134,CA-2013-146766,OFF-AR-10002135,192.8,4,0.0,55.912
6135,CA-2012-105613,TEC-AC-10000521,27.696,3,0.2,3.462
6136,CA-2012-105613,OFF-AP-10000026,73.164,6,0.8,-186.5682
6137,US-2013-142251,OFF-PA-10002986,32.064,6,0.2,11.2224
6138,CA-2011-131247,FUR-BO-10001337,205.666,2,0.15,-12.098
6139,US-2012-113593,OFF-ST-10000532,115.44,3,0.0,30.0144
6140,CA-2014-121083,OFF-PA-10001497,274.8,5,0.0,134.652
6141,CA-2014-121083,OFF-ST-10002554,195.64,4,0.0,3.9128
6142,CA-2014-121083,TEC-PH-10001336,257.98,2,0.0,74.8142
6143,CA-2014-121083,OFF-AR-10002987,119.04,6,0.0,48.8064
6144,CA-2014-151190,OFF-PA-10000575,20.07,3,0.0,9.2322
6145,CA-2011-133543,OFF-AR-10003394,11.76,4,0.0,3.1752
6146,CA-2014-105130,OFF-AR-10003394,11.76,4,0.0,3.1752
6147,CA-2014-105130,OFF-BI-10001191,40.736,2,0.2,14.7668
6148,CA-2013-161928,TEC-PH-10003484,201.584,2,0.2,12.599
6149,CA-2014-101322,FUR-CH-10003968,340.704,6,0.2,-34.0704
6150,US-2013-106600,FUR-BO-10001608,354.9,5,0.0,88.725
6151,CA-2011-111871,FUR-BO-10004218,1198.33,10,0.15,70.49
6152,CA-2014-139437,OFF-ST-10002485,87.92,4,0.0,0.8792
6153,CA-2014-151484,FUR-FU-10001876,51.968,2,0.2,10.3936
6154,CA-2014-151484,OFF-ST-10002370,51.336,3,0.2,5.7753
6155,CA-2014-151484,OFF-ST-10000142,332.704,1,0.2,33.2704
6156,CA-2014-151484,FUR-FU-10004671,42.408,3,0.2,9.5418
6157,CA-2013-104150,OFF-EN-10002504,81.54,3,0.0,38.3238
6158,CA-2013-104150,TEC-AC-10004803,167.28,12,0.0,23.4192
6159,CA-2013-161025,OFF-ST-10001932,772.68,4,0.0,108.1752
6160,CA-2011-103989,TEC-PH-10004667,323.976,3,0.2,28.3479
6161,CA-2011-103989,OFF-LA-10000443,11.808,4,0.2,3.9852
6162,CA-2011-103989,OFF-ST-10000918,26.16,3,0.2,1.962
6163,CA-2011-103989,OFF-BI-10001196,33.57,5,0.7,-25.737
6164,CA-2011-103989,FUR-FU-10003981,4.992,3,0.2,1.3728
6165,CA-2011-103989,FUR-FU-10002508,20.016,3,0.2,5.5044
6166,CA-2011-103989,TEC-AC-10002647,170.24,2,0.2,53.2
6167,CA-2012-142433,OFF-PA-10002377,117.456,3,0.2,44.046
6168,CA-2012-132815,OFF-PA-10004530,22.96,2,0.0,11.2504
6169,CA-2011-101266,OFF-PA-10002986,13.36,2,0.0,6.4128
6170,CA-2013-141523,OFF-BI-10000948,34.248,3,0.2,11.5587
6171,CA-2013-141523,OFF-AR-10001545,3.52,2,0.0,1.0208
6172,US-2011-106299,OFF-BI-10001758,26.7,5,0.0,12.549
6173,US-2011-106299,TEC-AC-10003237,21.2,2,0.0,9.116
6174,US-2011-106299,OFF-ST-10002011,838.38,2,0.0,226.3626
6175,CA-2012-158421,FUR-CH-10000309,1690.04,4,0.0,422.51
6176,CA-2012-158421,OFF-ST-10002444,85.96,7,0.0,24.0688
6177,CA-2012-158421,OFF-EN-10001453,121.96,2,0.0,57.3212
6178,CA-2012-158421,OFF-PA-10001801,23.92,4,0.0,11.7208
6179,CA-2012-158421,OFF-ST-10000563,63.96,2,0.0,6.396
6180,CA-2012-158421,TEC-PH-10000369,629.95,5,0.0,176.386
6181,CA-2012-158421,TEC-PH-10002538,113.73,3,0.0,32.9817
6182,CA-2012-158421,OFF-BI-10000050,14.6,2,0.0,6.862
6183,CA-2012-158421,OFF-ST-10004186,887.84,8,0.0,17.7568
6184,CA-2013-143609,FUR-CH-10004218,403.92,5,0.2,25.245
6185,CA-2012-138331,OFF-AR-10002952,106.8,10,0.2,10.68
6186,CA-2012-138954,OFF-ST-10003058,70.95,3,0.0,20.5755
6187,CA-2012-138954,OFF-BI-10003963,34.944,6,0.2,11.7936
6188,CA-2012-138954,OFF-AR-10001955,119.04,6,0.0,35.712
6189,CA-2014-157903,TEC-PH-10004345,383.84,4,0.2,47.98
6190,CA-2013-157259,FUR-FU-10003192,799.56,9,0.0,207.8856
6191,CA-2014-107986,OFF-ST-10001325,31.44,3,0.0,8.4888
6192,CA-2014-104927,OFF-PA-10000019,25.92,5,0.2,9.072
6193,CA-2014-104927,OFF-BI-10003429,6.33,5,0.8,-9.8115
6194,CA-2014-104927,OFF-PA-10000176,75.88,5,0.2,26.558
6195,CA-2014-113453,TEC-PH-10004165,329.988,2,0.4,-76.9972
6196,CA-2014-113453,OFF-ST-10000352,71.376,3,0.2,-4.461
6197,CA-2012-149909,OFF-PA-10000726,63.77,7,0.0,28.6965
6198,CA-2012-149909,TEC-PH-10001536,50.97,3,0.0,13.2522
6199,CA-2012-149909,OFF-PA-10001790,96.08,2,0.0,46.1184
6200,CA-2012-146675,TEC-CO-10001766,1439.968,4,0.2,485.9892
6201,CA-2012-146675,TEC-AC-10004396,43.56,3,0.2,-4.9005
6202,CA-2013-118332,FUR-CH-10001708,563.92,5,0.2,7.049
6203,CA-2013-133669,TEC-PH-10001305,235.152,8,0.4,-47.0304
6204,CA-2014-145660,FUR-FU-10002885,7.712,2,0.2,1.7352
6205,CA-2013-133697,OFF-PA-10000726,51.016,7,0.2,15.9425
6206,CA-2013-133697,OFF-FA-10003112,25.248,4,0.2,7.89
6207,CA-2013-133697,FUR-CH-10002372,56.686,1,0.3,-14.5764
6208,CA-2014-148138,OFF-ST-10000563,51.168,2,0.2,-6.396
6209,CA-2014-119809,OFF-BI-10003925,2793.528,9,0.2,942.8157
6210,CA-2014-119809,OFF-ST-10003306,1000.02,7,0.0,290.0058
6211,CA-2014-119809,FUR-FU-10001475,65.94,3,0.0,22.4196
6212,CA-2014-149944,OFF-FA-10003495,18.24,3,0.0,9.12
6213,CA-2014-149944,OFF-AP-10004708,76.12,2,0.0,22.0748
6214,CA-2011-128538,OFF-EN-10001219,7.64,1,0.0,3.7436
6215,CA-2012-161711,FUR-FU-10000087,68.16,3,0.0,27.9456
6216,CA-2012-161711,OFF-EN-10001539,62.24,8,0.0,29.2528
6217,US-2012-129553,TEC-PH-10004897,29.97,3,0.0,0.2997
6218,CA-2013-160220,TEC-PH-10001300,125.7,6,0.0,35.196
6219,CA-2013-160220,TEC-PH-10001557,191.98,2,0.0,51.8346
6220,CA-2013-160220,OFF-ST-10000617,20.86,7,0.0,1.4602
6221,US-2014-157224,OFF-LA-10000121,56.7,9,0.0,26.082
6222,CA-2014-140627,FUR-FU-10000087,72.704,4,0.2,19.0848
6223,CA-2014-140627,OFF-AR-10000422,12.264,7,0.2,1.0731
6224,CA-2014-140627,OFF-ST-10004123,218.352,3,0.2,-54.588
6225,CA-2012-133445,FUR-BO-10003660,66.294,1,0.7,-103.8606
6226,CA-2012-133445,FUR-CH-10000422,291.168,4,0.2,-14.5584
6227,CA-2011-148782,TEC-PH-10002923,88.776,3,0.2,7.7679
6228,CA-2013-148208,TEC-PH-10004093,110.376,4,0.4,-20.2356
6229,CA-2013-148208,TEC-AC-10000171,55.176,3,0.2,15.8631
6230,CA-2014-127656,OFF-AR-10001166,30.32,4,0.0,11.8248
6231,US-2014-142188,FUR-CH-10003199,177.568,2,0.2,8.8784
6232,US-2014-142188,OFF-PA-10002005,19.44,3,0.0,9.3312
6233,US-2014-142188,OFF-PA-10004101,71.28,11,0.0,34.2144
6234,US-2014-142188,OFF-BI-10004600,1471.96,5,0.2,459.9875
6235,US-2014-142188,TEC-PH-10000127,79.96,5,0.2,-17.991
6236,CA-2013-144400,OFF-EN-10004386,57.576,3,0.2,21.591
6237,US-2013-155180,OFF-BI-10004506,26.336,4,0.2,9.2176
6238,CA-2012-134075,FUR-FU-10004597,166.5,3,0.0,21.645
6239,CA-2012-134075,OFF-ST-10001496,360.38,2,0.0,93.6988
6240,US-2013-131912,OFF-BI-10004236,11.744,1,0.2,3.8168
6241,CA-2014-141572,FUR-FU-10001185,247.44,8,0.0,101.4504
6242,CA-2011-134621,OFF-BI-10000977,18.24,2,0.7,-14.592
6243,CA-2013-165561,OFF-SU-10004782,25.35,3,0.0,7.605
6244,CA-2012-112305,OFF-AR-10002067,119.04,6,0.0,30.9504
6245,CA-2012-112305,FUR-FU-10002364,22.14,3,0.0,6.4206
6246,CA-2012-112305,TEC-AC-10002018,13.98,2,0.0,6.0114
6247,CA-2014-121580,OFF-BI-10000632,43.41,1,0.0,19.9686
6248,CA-2014-121580,FUR-FU-10003981,6.24,3,0.0,2.6208
6249,CA-2014-121580,OFF-AP-10001564,465.16,2,0.0,120.9416
6250,CA-2014-121580,OFF-PA-10004082,7.98,1,0.0,3.99
6251,CA-2011-101147,OFF-AP-10004249,2.394,1,0.8,-6.3441
6252,CA-2011-165806,OFF-PA-10003441,58.32,9,0.0,27.9936
6253,CA-2011-165806,TEC-PH-10004922,200.97,3,0.0,50.2425
6254,CA-2012-151624,FUR-FU-10001731,21.36,8,0.0,8.1168
6255,CA-2014-139444,OFF-LA-10000134,9.856,4,0.2,3.4496
6256,CA-2012-133977,OFF-BI-10003166,3.444,1,0.7,-2.5256
6257,CA-2014-141425,OFF-SU-10000646,384.592,2,0.2,-81.7258
6258,CA-2012-133536,OFF-EN-10004459,22.92,3,0.0,11.2308
6259,CA-2012-150441,OFF-BI-10003529,11.36,4,0.0,5.5664
6260,CA-2012-162607,OFF-BI-10002949,14.592,3,0.2,4.9248
6261,CA-2014-103506,OFF-LA-10001158,41.4,4,0.0,19.872
6262,CA-2013-132479,OFF-BI-10004584,442.372,7,0.8,-729.9138
6263,CA-2014-160724,OFF-BI-10004965,34.5,3,0.0,15.525
6264,US-2013-115952,OFF-BI-10004654,28.85,5,0.0,14.425
6265,CA-2011-146731,OFF-PA-10000141,3.488,2,0.2,1.1772
6266,CA-2011-146731,OFF-PA-10001019,143.856,9,0.2,48.5514
6267,CA-2012-115392,TEC-PH-10002496,311.98,2,0.0,93.594
6268,CA-2012-115392,OFF-BI-10000829,22.45,5,0.0,10.327
6269,CA-2014-102379,TEC-PH-10001448,39.992,1,0.2,-7.9984
6270,CA-2014-102379,FUR-CH-10004983,1159.056,9,0.2,43.4646
6271,CA-2014-102379,OFF-AR-10004022,179.9,5,0.0,44.975
6272,CA-2014-149706,TEC-AC-10001284,116.312,7,0.2,23.2624
6273,US-2013-139087,FUR-FU-10001847,12.42,3,0.0,4.4712
6274,US-2013-139087,TEC-AC-10004595,428.4,3,0.0,89.964
6275,US-2013-139087,FUR-FU-10004164,24.75,5,0.0,10.89
6276,US-2013-139087,OFF-LA-10001074,87.71,7,0.0,41.2237
6277,US-2013-139087,OFF-ST-10000604,69.52,2,0.0,17.38
6278,US-2013-139087,TEC-PH-10000148,20.784,2,0.2,-4.6764
6279,US-2013-139087,OFF-BI-10000042,12.816,3,0.2,4.1652
6280,CA-2014-152226,OFF-LA-10000443,5.904,2,0.2,1.9926
6281,CA-2012-116484,FUR-FU-10002874,63.824,2,0.2,9.5736
6282,CA-2012-116484,OFF-ST-10003994,141.552,3,0.2,-26.541
6283,CA-2013-100944,OFF-EN-10001453,304.9,5,0.0,143.303
6284,CA-2013-100944,FUR-CH-10000988,563.24,5,0.2,56.324
6285,CA-2013-125080,FUR-TA-10003238,661.176,2,0.4,-231.4116
6286,CA-2013-121020,TEC-PH-10001061,239.976,3,0.2,17.9982
6287,CA-2011-100090,FUR-TA-10003715,502.488,3,0.2,-87.9354
6288,CA-2011-100090,OFF-BI-10001597,196.704,6,0.2,68.8464
6289,US-2012-139675,FUR-CH-10004063,915.136,4,0.2,102.9528
6290,US-2012-139675,FUR-FU-10001979,327.76,8,0.0,91.7728
6291,CA-2014-143756,FUR-CH-10001854,701.96,2,0.0,168.4704
6292,CA-2012-151253,TEC-PH-10002923,88.776,3,0.2,7.7679
6293,CA-2012-151253,OFF-AR-10004691,64.14,3,0.0,16.6764
6294,CA-2011-141152,OFF-BI-10002931,33.552,1,0.2,12.582
6295,CA-2011-141313,OFF-AP-10002651,1737.18,6,0.0,503.7822
6296,CA-2011-141313,OFF-ST-10000689,704.25,5,0.0,84.51
6297,CA-2011-141313,OFF-PA-10003302,141.76,4,0.0,66.6272
6298,CA-2011-169852,OFF-BI-10001460,36.36,3,0.2,12.2715
6299,CA-2014-107314,FUR-FU-10003489,25.83,3,0.0,9.5571
6300,US-2011-161305,OFF-BI-10002794,24.588,3,0.8,-38.1114
6301,US-2011-161305,OFF-EN-10000461,13.984,2,0.2,4.7196
6302,CA-2014-166919,TEC-PH-10001305,195.96,5,0.2,19.596
6303,CA-2014-162712,OFF-PA-10000167,74.352,3,0.2,23.235
6304,CA-2014-107552,OFF-PA-10002947,6.68,1,0.0,3.2064
6305,CA-2013-163328,OFF-SU-10002301,17.584,7,0.2,-4.1762
6306,CA-2013-163328,FUR-CH-10003298,104.784,1,0.2,-14.4078
6307,CA-2013-163328,OFF-PA-10004353,47.952,3,0.2,16.7832
6308,CA-2013-163328,FUR-CH-10000229,650.352,3,0.2,-97.5528
6309,CA-2013-163328,OFF-LA-10003930,629.184,8,0.2,228.0792
6310,CA-2013-163328,OFF-PA-10000176,15.176,1,0.2,5.3116
6311,CA-2011-112837,FUR-FU-10004006,127.95,3,0.0,21.7515
6312,CA-2014-120019,OFF-ST-10001932,579.51,3,0.0,81.1314
6313,CA-2014-120019,TEC-PH-10000923,14.99,1,0.0,7.3451
6314,CA-2011-100762,OFF-AR-10000380,151.92,4,0.0,45.576
6315,CA-2011-100762,OFF-LA-10003930,196.62,2,0.0,96.3438
6316,CA-2011-100762,OFF-PA-10001815,144.12,3,0.0,69.1776
6317,CA-2011-100762,OFF-PA-10004082,15.96,2,0.0,7.98
6318,CA-2014-161459,TEC-PH-10004071,39.96,5,0.2,3.4965
6319,CA-2014-161459,OFF-PA-10002377,34.08,6,0.0,15.336
6320,CA-2014-160017,OFF-PA-10001800,10.368,2,0.2,3.6288
6321,CA-2011-123316,OFF-BI-10002764,7.752,3,0.2,2.8101
6322,CA-2011-141299,OFF-EN-10004459,15.28,2,0.0,7.4872
6323,CA-2011-104402,TEC-MA-10000423,65.97,3,0.0,31.0059
6324,CA-2012-110289,OFF-PA-10002986,33.4,5,0.0,16.032
6325,CA-2012-110289,OFF-EN-10001434,210.84,4,0.0,103.3116
6326,CA-2011-167927,OFF-ST-10000760,13.98,1,0.0,4.0542
6327,CA-2011-167927,FUR-FU-10002918,272.94,3,0.0,30.0234
6328,CA-2011-167927,OFF-BI-10000605,19.05,5,0.0,8.9535
6329,CA-2011-167927,OFF-AP-10002311,247.716,4,0.1,93.5816
6330,CA-2011-167927,OFF-ST-10003123,66.58,2,0.0,15.9792
6331,CA-2011-167927,OFF-AR-10004456,43.92,3,0.0,12.7368
6332,CA-2011-167927,FUR-FU-10002268,14.73,3,0.0,4.8609
6333,CA-2011-167927,OFF-BI-10004364,29.7,5,0.0,13.365
6334,CA-2011-133305,OFF-PA-10001970,49.12,4,0.0,23.0864
6335,CA-2011-133305,OFF-BI-10002954,18.28,5,0.2,6.398
6336,CA-2013-165995,FUR-FU-10000672,47.04,4,0.0,15.9936
6337,CA-2013-165995,TEC-PH-10004908,339.96,5,0.2,42.495
6338,CA-2014-143112,TEC-PH-10003095,87.8,4,0.0,43.9
6339,CA-2014-143112,FUR-CH-10002880,221.382,2,0.1,2.4598
6340,CA-2014-143112,TEC-MA-10001047,5199.96,4,0.0,1351.9896
6341,US-2014-105830,OFF-ST-10002554,156.512,4,0.2,-35.2152
6342,CA-2012-146255,TEC-AC-10004469,119.85,3,0.0,52.734
6343,CA-2012-146255,OFF-BI-10000309,30.44,2,0.0,14.9156
6344,CA-2012-146255,OFF-BI-10001765,69.28,2,0.0,33.2544
6345,CA-2012-146255,TEC-PH-10001619,587.97,3,0.0,170.5113
6346,CA-2014-104822,OFF-LA-10002034,24.55,5,0.0,12.0295
6347,CA-2012-104486,OFF-BI-10000309,12.176,1,0.2,4.4138
6348,CA-2012-104486,OFF-ST-10000876,37.32,3,0.0,10.4496
6349,CA-2012-104486,OFF-SU-10002573,35.06,2,0.0,10.518
6350,CA-2014-161557,FUR-FU-10004622,108.4,5,0.6,-105.69
6351,CA-2014-161130,TEC-PH-10002549,361.376,2,0.2,27.1032
6352,US-2012-161347,OFF-BI-10004209,2.412,1,0.7,-2.01
6353,US-2012-109015,OFF-AP-10001962,8.39,1,0.0,2.0975
6354,US-2012-109015,TEC-PH-10002922,337.98,2,0.0,101.394
6355,CA-2011-110611,OFF-ST-10000642,83.92,5,0.2,-13.637
6356,CA-2014-139080,OFF-BI-10001757,19.68,5,0.2,6.888
6357,CA-2014-139080,OFF-PA-10004621,25.92,4,0.0,12.4416
6358,CA-2014-139080,OFF-PA-10002262,6.48,1,0.0,3.1104
6359,CA-2014-139080,TEC-PH-10004100,86.352,6,0.2,8.6352
6360,CA-2012-115693,OFF-AR-10003582,56.3,2,0.0,15.764
6361,US-2011-107993,OFF-AR-10003179,51.016,7,0.2,8.2901
6362,CA-2014-110443,OFF-BI-10001670,150.8,5,0.2,56.55
6363,CA-2014-110443,TEC-MA-10002073,1039.992,1,0.2,103.9992
6364,CA-2014-110443,OFF-PA-10003797,51.84,8,0.0,24.8832
6365,CA-2014-144848,TEC-PH-10004006,41.22,1,0.0,11.1294
6366,CA-2014-144848,OFF-SU-10000646,240.37,1,0.0,7.2111
6367,CA-2014-144848,TEC-PH-10002262,119.02,2,0.0,33.3256
6368,US-2014-147998,OFF-BI-10002082,133.12,5,0.2,49.92
6369,CA-2013-103919,FUR-FU-10001756,38.08,5,0.6,-29.512
6370,CA-2013-113425,FUR-BO-10002598,113.568,2,0.2,12.7764
6371,CA-2014-143035,FUR-FU-10001934,83.92,4,0.0,21.8192
6372,CA-2014-143035,OFF-AR-10001130,6.63,3,0.0,3.1161
6373,CA-2014-143035,TEC-AC-10002049,371.97,3,0.0,66.9546
6374,CA-2011-107811,FUR-CH-10001394,561.584,2,0.2,70.198
6375,CA-2011-107811,OFF-ST-10000798,99.92,5,0.2,-1.249
6376,CA-2013-163216,OFF-LA-10000134,4.928,2,0.2,1.7248
6377,US-2013-116442,FUR-FU-10002364,14.76,2,0.0,4.2804
6378,CA-2014-150623,TEC-AC-10004571,99.99,1,0.0,41.9958
6379,CA-2014-150623,OFF-ST-10003692,286.15,5,0.0,71.5375
6380,US-2011-163797,OFF-FA-10001883,49.792,8,0.2,-11.8256
6381,CA-2013-127236,FUR-BO-10004015,299.975,5,0.5,-167.986
6382,CA-2013-127236,TEC-PH-10000141,158.376,4,0.4,-36.9544
6383,US-2014-104661,OFF-BI-10001597,32.784,4,0.8,-52.4544
6384,US-2014-104661,TEC-AC-10003628,47.984,2,0.2,14.3952
6385,US-2014-104661,TEC-AC-10002331,62.592,8,0.2,13.3008
6386,US-2014-104661,OFF-BI-10001098,4.276,1,0.8,-6.6278
6387,CA-2011-134103,OFF-PA-10001204,10.56,2,0.0,4.752
6388,CA-2011-134103,OFF-ST-10000991,229.94,2,0.0,6.8982
6389,CA-2012-147529,OFF-EN-10000056,311.15,5,0.0,146.2405
6390,CA-2012-147529,OFF-PA-10003349,12.96,2,0.0,6.3504
6391,CA-2013-129126,OFF-PA-10001471,14.62,2,0.0,6.7252
6392,CA-2013-129126,OFF-LA-10003190,5.76,2,0.0,2.8224
6393,CA-2013-129126,OFF-FA-10000621,21.48,6,0.0,10.5252
6394,CA-2013-129126,FUR-FU-10002937,396.92,4,0.0,198.46
6395,CA-2013-129126,OFF-ST-10004507,17.15,1,0.0,4.6305
6396,CA-2013-129126,OFF-BI-10000279,23.12,2,0.2,7.803
6397,CA-2014-131632,OFF-AR-10003651,5.248,2,0.2,0.5904
6398,CA-2014-151981,TEC-PH-10003601,824.95,5,0.0,247.485
6399,CA-2014-151981,OFF-LA-10002195,24.64,8,0.0,11.8272
6400,CA-2014-151981,OFF-AR-10000380,227.88,6,0.0,68.364
6401,CA-2014-125472,FUR-BO-10000330,241.96,2,0.0,33.8744
6402,CA-2014-125472,OFF-BI-10000591,3.89,1,0.0,1.8672
6403,CA-2014-125472,FUR-FU-10001731,8.01,3,0.0,3.0438
6404,CA-2012-156328,TEC-PH-10001198,177.48,3,0.2,19.9665
6405,CA-2014-154074,FUR-CH-10002331,569.568,2,0.2,7.1196
6406,CA-2014-154074,OFF-ST-10002370,149.73,7,0.0,43.4217
6407,CA-2014-161774,FUR-CH-10003981,899.43,5,0.3,-12.849
6408,CA-2014-161774,OFF-AR-10001446,46.2,5,0.2,5.775
6409,CA-2014-161774,OFF-PA-10000300,47.952,3,0.2,16.1838
6410,CA-2014-161774,TEC-PH-10004071,7.992,1,0.2,0.6993
6411,CA-2014-161774,OFF-PA-10003134,76.864,2,0.2,26.9024
6412,CA-2014-151211,OFF-BI-10002735,102.93,3,0.0,48.3771
6413,CA-2014-151211,TEC-AC-10004510,98.16,6,0.0,9.816
6414,CA-2014-142671,OFF-BI-10004099,11.52,5,0.7,-7.68
6415,CA-2014-144750,OFF-PA-10003395,83.88,1,0.2,29.358
6416,CA-2013-111976,TEC-PH-10002890,108.576,4,0.4,-25.3344
6417,CA-2013-111976,OFF-FA-10004968,5.984,2,0.2,-1.3464
6418,CA-2013-140130,OFF-SU-10001218,21.96,2,0.0,6.1488
6419,CA-2013-140130,FUR-CH-10002084,368.97,3,0.0,81.1734
6420,CA-2013-140130,OFF-AR-10004269,12.39,3,0.0,3.4692
6421,CA-2013-140130,OFF-ST-10001128,332.94,3,0.0,9.9882
6422,CA-2011-159121,TEC-AC-10002006,111.93,7,0.0,34.6983
6423,CA-2012-149650,FUR-CH-10003956,454.272,8,0.2,-73.8192
6424,CA-2014-115777,OFF-PA-10000552,19.44,3,0.0,9.3312
6425,CA-2013-143714,TEC-CO-10004722,8399.976,4,0.4,1119.9968
6426,CA-2013-143714,OFF-BI-10004308,6.294,1,0.7,-4.196
6427,CA-2013-143714,OFF-PA-10000029,10.368,2,0.2,3.6288
6428,CA-2013-143714,TEC-PH-10004080,122.382,3,0.4,-24.4764
6429,CA-2011-165764,OFF-ST-10001558,25.984,2,0.2,-1.624
6430,CA-2011-165764,FUR-TA-10001768,945.036,6,0.4,-299.2614
6431,CA-2011-165764,OFF-BI-10002982,14.301,7,0.7,-10.4874
6432,CA-2011-165764,FUR-FU-10001468,410.352,3,0.2,-51.294
6433,CA-2012-121405,OFF-PA-10001838,23.52,5,0.2,8.526
6434,CA-2012-121405,TEC-PH-10002890,180.96,5,0.2,13.572
6435,US-2014-116897,FUR-FU-10004963,35.0,4,0.0,14.7
